	Ячейка 34-23 ПВК неразведено	Мощность	Расход	СУЗ	Энерговыработка ТВС реактора (МВт*сут)
788	20.11.2017 18:14:22	0	3.89823865890503	2.43052837573385	0
789	20.11.2017 18:14:24	0	3.89823865890503	2.43052837573385	0
790	20.11.2017 18:14:25	0	3.8825831413269	2.43052837573385	0
791	20.11.2017 18:14:26	0	3.8825831413269	2.43052837573385	0
792	20.11.2017 18:14:28	0	3.89823865890503	2.43052837573385	0
793	20.11.2017 18:14:29	0	3.8825831413269	2.43052837573385	0
794	20.11.2017 18:14:31	0	3.89823865890503	2.43052837573385	0
795	20.11.2017 18:14:32	0	3.8825831413269	2.43052837573385	0
796	20.11.2017 18:14:34	0	3.8825831413269	2.43052837573385	0
797	20.11.2017 18:14:35	0	3.8825831413269	2.43052837573385	0
798	20.11.2017 18:14:37	0	3.8825831413269	2.43052837573385	0
799	20.11.2017 18:14:38	0	3.89823865890503	2.43052837573385	0
800	20.11.2017 18:14:39	0	3.8825831413269	2.43052837573385	0
801	20.11.2017 18:14:41	0	3.8825831413269	2.43052837573385	0
802	20.11.2017 18:14:42	0	3.89823865890503	2.43052837573385	0
803	20.11.2017 18:14:44	0	3.8825831413269	2.43052837573385	0
804	20.11.2017 18:14:45	0	3.8825831413269	2.43052837573385	0
805	20.11.2017 18:14:46	0	3.8825831413269	2.43052837573385	0
806	20.11.2017 18:14:48	0	3.8825831413269	2.43052837573385	0
807	20.11.2017 18:14:49	0	3.91389441490173	2.43052837573385	0
808	20.11.2017 18:14:51	0	3.91389441490173	2.43052837573385	0
809	20.11.2017 18:14:52	0	3.91389441490173	2.43052837573385	0
810	20.11.2017 18:14:53	0	3.8825831413269	2.43052837573385	0
811	20.11.2017 18:14:55	0	3.89823865890503	2.43052837573385	0
812	20.11.2017 18:14:56	0	3.8825831413269	2.43052837573385	0
813	20.11.2017 18:14:58	0	3.89823865890503	2.43052837573385	0
814	20.11.2017 18:14:59	0	3.8825831413269	2.43052837573385	0
815	20.11.2017 18:15:01	0	3.91389441490173	2.43052837573385	0
816	20.11.2017 18:15:02	0	3.89823865890503	2.43052837573385	0
817	20.11.2017 18:15:04	0	3.89823865890503	2.43052837573385	0
818	20.11.2017 18:15:05	0	3.89823865890503	2.43052837573385	0
819	20.11.2017 18:15:06	0	3.8825831413269	2.43052837573385	0
820	20.11.2017 18:15:08	0	3.8825831413269	2.43052837573385	0
821	20.11.2017 18:15:09	0	3.89823865890503	2.43052837573385	0
822	20.11.2017 18:15:10	0	3.89823865890503	2.43052837573385	0
823	20.11.2017 18:15:12	0	3.89823865890503	2.43052837573385	0
824	20.11.2017 18:15:13	0	3.8825831413269	2.43052837573385	0
825	20.11.2017 18:15:15	0	3.8825831413269	2.20156555772994	0
826	20.11.2017 18:15:16	0	3.89823865890503	2.00782778864971	0
827	20.11.2017 18:15:18	0	3.8825831413269	2.00782778864971	0
828	20.11.2017 18:15:19	0	3.8825831413269	2.00782778864971	0
829	20.11.2017 18:15:21	0	3.8825831413269	2.00782778864971	0
830	20.11.2017 18:15:22	0	3.8825831413269	2.11350293542074	0
831	20.11.2017 18:15:23	0	3.8825831413269	2.55381604696673	0
832	20.11.2017 18:15:25	0	3.8825831413269	2.55381604696673	0
833	20.11.2017 18:15:26	0	3.89823865890503	2.55381604696673	0
834	20.11.2017 18:15:28	0	3.8825831413269	2.55381604696673	0
835	20.11.2017 18:15:29	0	3.8825831413269	2.58904109589041	0
836	20.11.2017 18:15:30	0	3.8825831413269	2.58904109589041	0
837	20.11.2017 18:15:32	0	3.89823865890503	2.58904109589041	0
838	20.11.2017 18:15:33	0	3.8825831413269	2.58904109589041	0
839	20.11.2017 18:15:35	0	3.91389441490173	2.58904109589041	0
840	20.11.2017 18:15:36	0	3.8825831413269	2.58904109589041	0
841	20.11.2017 18:15:38	0	3.8825831413269	2.58904109589041	0
842	20.11.2017 18:15:39	0	3.89823865890503	2.60665362035225	0
843	20.11.2017 18:15:41	0	3.8825831413269	2.60665362035225	0
844	20.11.2017 18:15:42	0	3.8825831413269	2.60665362035225	0
845	20.11.2017 18:15:43	0	3.89823865890503	2.60665362035225	0
