	Ячейка 30-51 ПВК 80 Нитка 12	Мощность	Расход	Энерговыработка ТВС реактора (МВт*сут)	ДКЭВ1	Офсет
0	20.11.2017 17:29:31	2.40704500978474	37.5733871459961	369.641815185547	1.76125244618395; 2.09393346379648; 1.83953033268102; 1.46771037181996	0.0765027322404369
1	20.11.2017 17:29:32	2.41682974559687	37.4755363464355	369.641815185547	1.74168297455969; 2.11350293542074; 1.85909980430528; 1.48727984344423	0.07065217391304358
2	20.11.2017 17:29:34	2.40704500978474	37.4755363464355	369.641815185547	1.74168297455969; 2.09393346379648; 1.85909980430528; 1.48727984344423	0.06811989100817525
3	20.11.2017 17:29:35	2.40704500978474	37.3776893615723	369.641815185547	1.74168297455969; 2.09393346379648; 1.85909980430528; 1.48727984344423	0.06811989100817525
4	20.11.2017 17:29:36	2.40704500978474	37.3776893615723	369.641815185547	1.72211350293542; 2.09393346379648; 1.85909980430528; 1.50684931506849	0.06267029972752167
5	20.11.2017 17:29:38	2.426614481409	37.6712341308594	369.641815185547	1.72211350293542; 2.09393346379648; 1.87866927592955; 1.54598825831703	0.05405405405405358
6	20.11.2017 17:29:39	2.426614481409	37.3776893615723	369.742370605469	1.72211350293542; 2.09393346379648; 1.87866927592955; 1.54598825831703	0.05405405405405358
7	20.11.2017 17:29:40	2.43639921722114	37.279842376709	369.742370605469	1.70254403131115; 2.07436399217221; 1.89823874755382; 1.56555772994129	0.0432432432432421
8	20.11.2017 17:29:42	2.426614481409	37.0841484069824	369.742370605469	1.70254403131115; 2.07436399217221; 1.89823874755382; 1.56555772994129	0.0432432432432421
9	20.11.2017 17:29:43	2.426614481409	37.3776893615723	369.742370605469	1.66340508806262; 2.05479452054795; 1.89823874755382; 1.58512720156556	0.03260869565217338
10	20.11.2017 17:29:44	2.426614481409	37.5733871459961	369.742370605469	1.66340508806262; 2.05479452054795; 1.91780821917808; 1.60469667318982	0.027027027027028232
11	20.11.2017 17:29:46	2.43639921722114	37.3776893615723	369.742370605469	1.66340508806262; 2.05479452054795; 1.93737769080235; 1.62426614481409	0.02150537634408613
12	20.11.2017 17:29:47	2.43639921722114	37.3776893615723	369.843597412109	1.64383561643836; 2.05479452054795; 1.93737769080235; 1.64383561643836	0.01612903225806488
13	20.11.2017 17:29:49	2.426614481409	37.1819953918457	369.843597412109	1.64383561643836; 2.03522504892368; 1.93737769080235; 1.64383561643836	0.013477088948786905
14	20.11.2017 17:29:50	2.43639921722114	37.0841484069824	369.843597412109	1.62426614481409; 2.03522504892368; 1.93737769080235; 1.66340508806262	0.008086253369272435
15	20.11.2017 17:29:51	2.43639921722114	37.279842376709	369.843597412109	1.60469667318982; 2.01565557729941; 1.95694716242661; 1.68297455968689	-0.0026954177897579507
16	20.11.2017 17:29:53	2.43639921722114	37.1819953918457	369.843597412109	1.60469667318982; 2.01565557729941; 1.95694716242661; 1.70254403131115	-0.005376344086021242
17	20.11.2017 17:29:55	2.43639921722114	37.3776893615723	369.843597412109	1.60469667318982; 2.01565557729941; 1.95694716242661; 1.72211350293542	-0.00804289544235952
18	20.11.2017 17:29:56	2.43639921722114	36.8884544372559	369.945831298828	1.56555772994129; 1.99608610567515; 1.97651663405088; 1.74168297455969	-0.02150537634408613
19	20.11.2017 17:29:57	2.44618395303327	36.9863014221191	369.945831298828	1.56555772994129; 1.99608610567515; 1.97651663405088; 1.76125244618395	-0.024128686327077008
20	20.11.2017 17:29:59	2.44618395303327	36.9863014221191	369.945831298828	1.54598825831703; 1.97651663405088; 1.99608610567515; 1.78082191780822	-0.03485254691689009
21	20.11.2017 17:30:00	2.44618395303327	36.9863014221191	369.945831298828	1.54598825831703; 1.97651663405088; 1.99608610567515; 1.80039138943249	-0.03743315508021442
22	20.11.2017 17:30:01	2.4559686888454	36.9863014221191	369.945831298828	1.52641878669276; 1.97651663405088; 2.01565557729941; 1.81996086105675	-0.04533333333333274
23	20.11.2017 17:30:03	2.426614481409	37.279842376709	369.945831298828	1.50684931506849; 1.93737769080235; 1.99608610567515; 1.83953033268102	-0.05376344086021599
24	20.11.2017 17:30:04	2.43639921722114	37.0841484069824	370.047790527344	1.48727984344423; 1.93737769080235; 2.01565557729941; 1.85909980430528	-0.0616621983914193
25	20.11.2017 17:30:06	2.426614481409	36.9863014221191	370.047790527344	1.46771037181996; 1.91780821917808; 2.01565557729941; 1.85909980430528	-0.06738544474393483
26	20.11.2017 17:30:07	2.43639921722114	37.0841484069824	370.047790527344	1.46771037181996; 1.91780821917808; 2.01565557729941; 1.87866927592955	-0.06989247311827959
27	20.11.2017 17:30:08	2.426614481409	37.1819953918457	370.047790527344	1.44814090019569; 1.89823874755382; 2.01565557729941; 1.89823874755382	-0.07816711590296518
28	20.11.2017 17:30:10	2.426614481409	37.0841484069824	370.047790527344	1.42857142857143; 1.89823874755382; 2.01565557729941; 1.91780821917808	-0.08355795148247833
29	20.11.2017 17:30:11	2.426614481409	36.9863014221191	370.047790527344	1.42857142857143; 1.87866927592955; 2.01565557729941; 1.93737769080235	-0.08894878706199423
30	20.11.2017 17:30:13	2.43639921722114	36.9863014221191	370.149261474609	1.40900195694716; 1.87866927592955; 2.03522504892368; 1.95694716242661	-0.096774193548387
31	20.11.2017 17:30:14	2.44618395303327	37.0841484069824	370.149261474609	1.40900195694716; 1.87866927592955; 2.05479452054795; 1.97651663405088	-0.10160427807486723
32	20.11.2017 17:30:16	2.44618395303327	36.9863014221191	370.149261474609	1.3894324853229; 1.85909980430528; 2.05479452054795; 1.99608610567515	-0.10991957104557731
33	20.11.2017 17:30:17	2.44618395303327	36.9863014221191	370.149261474609	1.36986301369863; 1.83953033268102; 2.07436399217221; 2.03522504892368	-0.12299465240641674
34	20.11.2017 17:30:18	2.426614481409	37.0841484069824	370.149261474609	1.35029354207436; 1.81996086105675; 2.05479452054795; 2.03522504892368	-0.12668463611859992
35	20.11.2017 17:30:20	2.44618395303327	36.7906074523926	370.149261474609	1.35029354207436; 1.81996086105675; 2.07436399217221; 2.05479452054795	-0.13136729222520238
36	20.11.2017 17:30:21	2.43639921722114	36.594913482666	370.251068115234	1.31115459882583; 1.80039138943249; 2.07436399217221; 2.07436399217221	-0.1428571428571421
37	20.11.2017 17:30:22	2.44618395303327	36.8884544372559	370.251068115234	1.31115459882583; 1.80039138943249; 2.09393346379648; 2.11350293542074	-0.14973262032085508
38	20.11.2017 17:30:24	2.44618395303327	36.6927604675293	370.251068115234	1.29158512720157; 1.78082191780822; 2.09393346379648; 2.11350293542074	-0.1559139784946228
39	20.11.2017 17:30:25	2.44618395303327	36.8884544372559	370.251068115234	1.29158512720157; 1.78082191780822; 2.09393346379648; 2.13307240704501	-0.15817694369973137
40	20.11.2017 17:30:26	2.44618395303327	36.7906074523926	370.251068115234	1.29158512720157; 1.78082191780822; 2.11350293542074; 2.15264187866928	-0.1626666666666659
41	20.11.2017 17:30:28	2.4559686888454	36.4970626831055	370.251068115234	1.29158512720157; 1.78082191780822; 2.11350293542074; 2.17221135029354	-0.16489361702127506
42	20.11.2017 17:30:29	2.4559686888454	36.7906074523926	370.35302734375	1.2720156555773; 1.78082191780822; 2.11350293542074; 2.19178082191781	-0.17021276595744647
43	20.11.2017 17:30:31	2.4559686888454	36.594913482666	370.35302734375	1.29158512720157; 1.80039138943249; 2.11350293542074; 2.17221135029354	-0.16180371352784934
44	20.11.2017 17:30:32	2.46575342465753	36.8884544372559	370.35302734375	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.19178082191781	-0.16622691292875863
45	20.11.2017 17:30:33	2.46575342465753	36.594913482666	370.35302734375	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.19178082191781	-0.16622691292875863
46	20.11.2017 17:30:35	2.46575342465753	36.3992156982422	370.35302734375	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
47	20.11.2017 17:30:36	2.46575342465753	36.6927604675293	370.35302734375	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
48	20.11.2017 17:30:37	2.46575342465753	36.6927604675293	370.456420898438	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
49	20.11.2017 17:30:39	2.46575342465753	36.6927604675293	370.456420898438	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.23091976516634	-0.17678100263852228
50	20.11.2017 17:30:40	2.47553816046967	36.7906074523926	370.456420898438	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.23091976516634	-0.17678100263852228
51	20.11.2017 17:30:41	2.47553816046967	36.594913482666	370.456420898438	1.2720156555773; 1.78082191780822; 2.15264187866928; 2.23091976516634	-0.1789473684210528
52	20.11.2017 17:30:43	2.47553816046967	36.6927604675293	370.456420898438	1.25244618395303; 1.78082191780822; 2.15264187866928; 2.25048923679061	-0.18421052631579074
53	20.11.2017 17:30:44	2.47553816046967	36.4970626831055	370.456420898438	1.25244618395303; 1.78082191780822; 2.15264187866928; 2.25048923679061	-0.18421052631579074
54	20.11.2017 17:30:46	2.47553816046967	36.594913482666	370.559600830078	1.25244618395303; 1.76125244618395; 2.15264187866928; 2.25048923679061	-0.18733509234828685
55	20.11.2017 17:30:47	2.46575342465753	36.6927604675293	370.559600830078	1.25244618395303; 1.76125244618395; 2.15264187866928; 2.25048923679061	-0.18733509234828685
56	20.11.2017 17:30:48	2.47553816046967	36.594913482666	370.595764160156	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
57	20.11.2017 17:30:50	2.47553816046967	36.6927604675293	370.595764160156	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
58	20.11.2017 17:30:51	2.47553816046967	36.4970626831055	370.595764160156	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
59	20.11.2017 17:30:53	2.47553816046967	36.3013687133789	370.595764160156	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.21135029354207	-0.1746031746031739
60	20.11.2017 17:30:55	2.47553816046967	36.7906074523926	370.595764160156	1.2720156555773; 1.78082191780822; 2.13307240704501; 2.19178082191781	-0.17241379310344823
61	20.11.2017 17:30:56	2.4853228962818	36.7906074523926	370.595764160156	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.19178082191781	-0.16622691292875863
62	20.11.2017 17:30:58	2.47553816046967	36.6927604675293	370.69970703125	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.19178082191781	-0.16622691292875863
63	20.11.2017 17:31:01	2.4853228962818	36.6927604675293	370.69970703125	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.19178082191781	-0.16622691292875863
64	20.11.2017 17:31:03	2.47553816046967	36.594913482666	370.739379882813	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.19178082191781	-0.16622691292875863
65	20.11.2017 17:31:06	2.47553816046967	36.6927604675293	370.739379882813	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.17221135029354	-0.16402116402116243
66	20.11.2017 17:31:08	2.47553816046967	36.6927604675293	370.739379882813	1.29158512720157; 1.80039138943249; 2.13307240704501; 2.17221135029354	-0.16402116402116243
67	20.11.2017 17:31:10	2.47553816046967	36.6927604675293	370.739379882813	1.31115459882583; 1.80039138943249; 2.13307240704501; 2.15264187866928	-0.15873015873015872
