	Ячейка 36-23 ПВК неразведено	Мощность	Расход	Энерговыработка ТВС реактора (МВт*сут)	ДКЭВ2	Офсет
12212	14.02.2018 7:35:04	1.51663405088063	21.3307247161865	3040.25	2.34833659491194; 3.54207436399217; 3.26810176125245; 2.81800391389432	-0.01633986928104566
12213	14.02.2018 7:35:05	1.51663405088063	21.7221126556396	3040.31372070313	2.34833659491194; 3.56164383561644; 3.26810176125245; 2.81800391389432	-0.014681892332789138
12214	14.02.2018 7:35:07	1.51663405088063	21.5264186859131	3040.31372070313	2.34833659491194; 3.54207436399217; 3.24853228962818; 2.79843444227006	-0.013114754098360727
12215	14.02.2018 7:35:08	1.51663405088063	21.6242656707764	3040.31372070313	2.34833659491194; 3.56164383561644; 3.24853228962818; 2.79843444227006	-0.011456628477904818
12216	14.02.2018 7:35:09	1.51663405088063	21.5264186859131	3040.31372070313	2.34833659491194; 3.56164383561644; 3.24853228962818; 2.79843444227006	-0.011456628477904818
12217	14.02.2018 7:35:11	1.51663405088063	21.5264186859131	3040.31372070313	2.34833659491194; 3.56164383561644; 3.24853228962818; 2.79843444227006	-0.011456628477904818
12218	14.02.2018 7:35:12	1.51663405088063	21.4285717010498	3040.31372070313	2.34833659491194; 3.56164383561644; 3.24853228962818; 2.79843444227006	-0.011456628477904818
12219	14.02.2018 7:35:14	1.51663405088063	21.4285717010498	3040.37719726563	2.34833659491194; 3.56164383561644; 3.24853228962818; 2.79843444227006	-0.011456628477904818
12220	14.02.2018 7:35:15	1.51663405088063	21.4285717010498	3040.37719726563	2.34833659491194; 3.56164383561644; 3.24853228962818; 2.79843444227006	-0.011456628477904818
12221	14.02.2018 7:35:16	1.51663405088063	21.5264186859131	3040.37719726563	2.3679060665362; 3.56164383561644; 3.24853228962818; 2.77886497064579	-0.0081833060556464
12222	14.02.2018 7:35:18	1.51663405088063	21.4285717010498	3040.37719726563	2.3679060665362; 3.56164383561644; 3.24853228962818; 2.77886497064579	-0.0081833060556464
12223	14.02.2018 7:35:19	1.51663405088063	21.6242656707764	3040.37719726563	2.3679060665362; 3.5812133072407; 3.24853228962818; 2.77886497064579	-0.006535947712418714
12224	14.02.2018 7:35:21	1.51663405088063	21.5264186859131	3040.37719726563	2.3679060665362; 3.5812133072407; 3.24853228962818; 2.77886497064579	-0.006535947712418714
12225	14.02.2018 7:35:22	1.51663405088063	21.6242656707764	3040.4404296875	2.3679060665362; 3.5812133072407; 3.24853228962818; 2.77886497064579	-0.006535947712418714
12226	14.02.2018 7:35:24	1.51663405088063	21.3307247161865	3040.4404296875	2.38747553816047; 3.5812133072407; 3.22896281800391; 2.75929549902153	-0.0016366612111296962
12227	14.02.2018 7:35:25	1.51663405088063	21.5264186859131	3040.4404296875	2.38747553816047; 3.5812133072407; 3.22896281800391; 2.75929549902153	-0.0016366612111296962
12228	14.02.2018 7:35:26	1.51663405088063	21.4285717010498	3040.4404296875	2.38747553816047; 3.5812133072407; 3.22896281800391; 2.73972602739726	0.0
12229	14.02.2018 7:35:28	1.51663405088063	21.3307247161865	3040.4404296875	2.38747553816047; 3.5812133072407; 3.20939334637965; 2.73972602739726	0.001642036124794252
12230	14.02.2018 7:35:29	1.51663405088063	21.6242656707764	3040.4404296875	2.38747553816047; 3.5812133072407; 3.20939334637965; 2.72015655577299	0.003289473684210285
12231	14.02.2018 7:35:31	1.50684931506849	21.4285717010498	3040.50390625	2.38747553816047; 3.5812133072407; 3.20939334637965; 2.72015655577299	0.003289473684210285
12232	14.02.2018 7:35:32	1.52641878669276	21.5264186859131	3040.50390625	2.4853228962818; 3.6986301369863; 3.20939334637965; 2.68101761252446	0.024311183144246254
12233	14.02.2018 7:35:34	1.52641878669276	21.3307247161865	3040.50390625	2.50489236790607; 3.6986301369863; 3.18982387475538; 2.6614481409002	0.02922077922077919
12234	14.02.2018 7:35:35	1.52641878669276	21.6242656707764	3040.50390625	2.50489236790607; 3.6986301369863; 3.17025440313112; 2.64187866927593	0.03257328990227985
12235	14.02.2018 7:35:36	1.51663405088063	21.5264186859131	3040.50390625	2.50489236790607; 3.6986301369863; 3.17025440313112; 2.62230919765166	0.0342577487765091
12236	14.02.2018 7:35:38	1.52641878669276	21.4285717010498	3040.50390625	2.52446183953033; 3.71819960861057; 3.17025440313112; 2.62230919765166	0.037398373983739804
12237	14.02.2018 7:35:39	1.52641878669276	21.4285717010498	3040.56787109375	2.5440313111546; 3.73776908023483; 3.17025440313112; 2.6027397260274	0.04220779220779136
12238	14.02.2018 7:35:41	1.52641878669276	21.3307247161865	3040.56787109375	2.5440313111546; 3.73776908023483; 3.17025440313112; 2.6027397260274	0.04220779220779136
12239	14.02.2018 7:35:42	1.52641878669276	21.5264186859131	3040.56787109375	2.56360078277886; 3.7573385518591; 3.17025440313112; 2.58317025440313	0.047001620745542275
12240	14.02.2018 7:35:43	1.52641878669276	21.4285717010498	3040.56787109375	2.56360078277886; 3.7573385518591; 3.15068493150685; 2.56360078277886	0.05040650406504066
