	Ячейка 36-33 ПВК 63 Нитка 6	Мощность	Расход	Энерговыработка ТВС реактора (МВт*сут)	ДКЭВ2	Офсет
534	04.01.2016 17:00:13	1.69275929549902	20.3522510528564	3029.3232421875	2.23091976516634; 2.70058708414873; 2.6614481409002; 1.87866927592955	0.041322314049586514
535	04.01.2016 17:10:13	1.70254403131115	20.3522510528564	3029.3232421875	2.23091976516634; 2.72015655577299; 2.68101761252446; 1.89823874755382	0.03901437371663181
536	04.01.2016 17:20:13	1.70254403131115	20.1565551757813	3029.38549804688	2.23091976516634; 2.70058708414873; 2.68101761252446; 1.91780821917808	0.03490759753593498
537	04.01.2016 17:30:13	1.71232876712329	20.3522510528564	3029.388671875	2.21135029354207; 2.70058708414873; 2.70058708414873; 1.91780821917808	0.030800821355235836
538	04.01.2016 17:40:13	1.71232876712329	20.3522510528564	3029.388671875	2.21135029354207; 2.70058708414873; 2.70058708414873; 1.93737769080235	0.028688524590163304
539	04.01.2016 17:50:13	1.71232876712329	20.3522510528564	3029.388671875	2.21135029354207; 2.70058708414873; 2.70058708414873; 1.93737769080235	0.028688524590163304
540	04.01.2016 18:00:13	1.72211350293542	20.3522510528564	3029.42309570313	2.23091976516634; 2.72015655577299; 2.70058708414873; 1.93737769080235	0.032653061224489056
541	04.01.2016 18:10:13	1.72211350293542	20.2544040679932	3029.42309570313	2.21135029354207; 2.70058708414873; 2.72015655577299; 1.95694716242661	0.024489795918367977
542	04.01.2016 18:20:13	1.72211350293542	20.3522510528564	3029.42309570313	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.95694716242661	0.020408163265306933
543	04.01.2016 18:30:13	1.72211350293542	20.3522510528564	3029.46508789063	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.97651663405088	0.018329938900204065
544	04.01.2016 18:40:13	1.72211350293542	20.3522510528564	3029.46508789063	2.21135029354207; 2.70058708414873; 2.72015655577299; 1.97651663405088	0.022403258655804694
545	04.01.2016 18:50:13	1.72211350293542	20.3522510528564	3029.46508789063	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.97651663405088	0.018329938900204065
546	04.01.2016 19:00:13	1.72211350293542	20.4500980377197	3029.46508789063	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.97651663405088	0.018329938900204065
547	04.01.2016 19:10:13	1.72211350293542	20.2544040679932	3029.46508789063	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.97651663405088	0.018329938900204065
548	04.01.2016 19:20:13	1.72211350293542	20.3522510528564	3029.46508789063	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.97651663405088	0.018329938900204065
549	04.01.2016 19:30:13	1.72211350293542	20.3522510528564	3029.537109375	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.99608610567515	0.016260162601626004
550	04.01.2016 19:40:13	1.72211350293542	20.3522510528564	3029.537109375	2.19178082191781; 2.70058708414873; 2.73972602739726; 1.99608610567515	0.016260162601626004
